student_id,student_first_name,student_last_name,student_email,student_major,student_status,student_enrollment_date,student_cohort,current_gpa,cumulative_gpa,credits_completed,semesters_enrolled,academic_standing,scholarship_id,scholarship_name,scholarship_type,scholarship_amount,award_date,academic_year,is_renewable,gpa_requirement,renewal_count,total_scholarships,total_scholarship_amount,merit_scholarship_total,need_based_total,athletic_scholarship_total,departmental_total,avg_scholarship_amount,largest_scholarship,total_tuition_paid,scholarship_coverage_pct,net_tuition_cost,has_additional_aid,semesters_since_award,gpa_at_award,gpa_current,gpa_change_since_award,met_gpa_requirement,courses_passed_since_award,credits_earned_since_award,is_still_enrolled,retention_status,graduation_status,semesters_retained,retention_rate_pct,gpa_vs_non_scholarship_avg,retention_vs_non_scholarship,graduation_rate_vs_average,scholarship_per_credit_hour,scholarship_roi_score,is_scholarship_at_risk,is_high_performer,is_scholarship_renewed,meets_requirements
8236,Francisco,Page,rodriguezerika@example.com,Business,Active,2023-05-29,2023,3.35,3.35,43,4,Good,853f7158-d9ae-4a18-871b-ce954aa658d7,STEM Innovation Grant,Athletic,13909.81,2024-07-22,2024-2025,True,2.54,0,1,14370.37,0,0,7185.19,0,14370.37,13909.81,47488.44,35.93,26622.2,False,5,3.73,3.35,-0.38,True,18,114,True,Retained,In Progress,3,95.07,0.2,1.34,0.09,334.19,63.36,False,False,False,True
2741,Daniel,Garcia,wrodriguez@example.net,History,Active,2022-12-04,2022,2.16,2.16,77,5,Warning,a5b7065f-8531-4694-86ea-306398c6930b,Dean's Scholarship,Need-Based,10595.28,2023-02-21,2023-2024,True,3.13,1,2,24425.5,0,7327.65,0,0,12212.75,10595.28,54891.86,61.06,40036.98,False,3,3.32,2.16,-1.16,False,36,108,True,Retained,In Progress,8,86.81,0.27,10.9,-2.53,317.21,76.69,True,False,True,False
801,Latoya,Edwards,roymcmahon@example.com,Economics,On Leave,2023-11-21,2023,3.51,3.51,69,5,Good,ffd91402-257b-4036-8d56-208474875cf3,Dean's Scholarship,Athletic,4321.32,2024-10-12,2024-2025,True,3.1,2,2,10055.41,0,0,5027.7,0,5027.7,4321.32,49586.69,25.14,22393.36,True,3,3.36,3.51,0.15,True,36,54,False,Not Retained,Graduated,7,92.42,0.07,13.13,9.86,145.73,64.02,False,False,False,True
6921,Eric,Martinez,collinsjose@example.org,Computer Science,Active,2022-12-07,2022,3.1,3.1,65,6,Good,3e5d13e4-1bfd-46c5-b2c8-ce54d339f6d2,Community Service Award,Departmental,12733.59,2024-11-13,2024-2025,True,3.42,1,1,31521.87,0,0,0,9456.56,31521.87,12733.59,22535.46,78.8,46335.27,False,5,3.49,3.1,-0.39,True,12,66,True,Retained,In Progress,4,92.65,-0.14,13.36,-0.3,484.95,74.98,False,False,False,True
8128,Ashlee,Martinez,nicholastodd@example.org,Computer Science,Active,2024-04-27,2024,2.24,2.24,87,6,Warning,47d84c00-2f4e-4508-a600-2f160188a9b5,Leadership Scholarship,Athletic,9913.32,2024-02-06,2024-2025,True,3.26,3,1,17465.7,0,0,8732.85,0,17465.7,9913.32,37601.32,43.66,49866.71,True,1,3.63,2.24,-1.39,False,23,115,True,Retained,In Progress,8,88.53,0.36,11.41,-4.28,200.76,72.73,True,False,True,False
7784,Richard,Chase,webbsandra@example.com,English,Active,2025-04-09,2025,3.15,3.15,71,6,Good,23cf46b9-59af-4968-97e7-afb110ef9fd0,Diversity Scholarship,Merit,14125.81,2024-08-20,2024-2025,False,2.85,3,2,19126.09,7650.43,0,0,0,9563.04,14125.81,51585.94,47.82,16602.33,True,6,3.59,3.15,-0.44,True,15,74,True,Retained,In Progress,7,88.11,0.13,1.79,1.3,269.38,66.77,False,False,True,True
8956,Lauren,Ramirez,claytonquinn@example.org,Engineering,Active,2024-03-13,2024,2.36,2.36,71,7,Warning,a839aedd-05ee-4f31-8d8d-9dcd863a5ef4,Dean's Scholarship,Departmental,11340.36,2023-12-08,2023-2024,False,2.68,3,1,28320.98,0,0,0,8496.29,28320.98,11340.36,24631.44,70.8,21401.3,False,1,3.89,2.36,-1.53,False,31,35,True,Retained,In Progress,5,97.21,0.22,9.28,-1.64,398.89,98.2,True,False,True,False
9180,Pamela,Thompson,yfranklin@example.net,History,Active,2025-02-11,2025,2.68,2.68,4,4,Warning,b164366b-b100-445e-8ba2-9fdfae1b0538,First Generation Grant,Athletic,10540.7,2024-07-01,2024-2025,False,2.99,1,2,21579.45,0,0,10789.72,0,10789.72,10540.7,23265.28,53.95,10905.75,True,4,3.56,2.68,-0.88,True,34,77,True,Retained,In Progress,4,92.46,-0.07,12.25,-1.0,5394.86,77.34,False,False,False,True
2435,Brian,Thomas,emorales@example.com,Biology,Active,2022-07-30,2022,2.95,2.95,5,5,Warning,7562f343-5162-47ea-88c7-b784875df690,STEM Innovation Grant,Athletic,4602.19,2023-12-28,2023-2024,False,3.26,1,1,5259.28,0,0,2629.64,0,5259.28,4602.19,45499.13,13.15,37686.71,False,4,3.56,2.95,-0.61,True,17,111,True,Retained,In Progress,5,90.95,-0.24,14.15,4.54,1051.86,65.99,False,False,False,True
9682,Vincent,Williams,wmarshall@example.org,Biology,Active,2024-07-02,2024,2.05,2.05,18,3,Warning,0bf34c6f-2c3f-4be8-9239-db980eee454e,Leadership Scholarship,Need-Based,12359.09,2024-08-12,2024-2025,True,3.35,2,3,27483.87,0,8245.16,0,0,9161.29,12359.09,25385.51,68.71,49221.52,True,6,3.27,2.05,-1.22,False,19,32,True,Retained,In Progress,4,93.05,0.16,12.08,0.89,1526.88,89.15,True,False,False,False
210,Eric,Garcia,terriortiz@example.net,Psychology,Active,2025-08-07,2025,3.6,3.6,93,5,Good,232a6828-da86-42e8-80d1-122dd5437ef2,Diversity Scholarship,Departmental,2695.46,2024-07-20,2024-2025,True,3.38,0,3,3529.18,0,0,0,1058.75,1176.39,2695.46,48685.29,8.82,13045.1,True,6,3.21,3.6,0.39,True,12,89,True,Retained,In Progress,7,96.14,0.46,3.7,8.59,37.95,97.31,False,False,True,True
4283,Joseph,Downs,vargaspamela@example.net,History,Active,2022-10-07,2022,3.59,3.59,81,6,Good,c6d695b9-5b76-41db-8733-5c588d88524e,Athletic Excellence,Athletic,3368.03,2024-08-15,2024-2025,False,3.41,1,2,6155.5,0,0,3077.75,0,3077.75,3368.03,59527.3,15.39,33197.26,True,1,3.57,3.59,0.02,True,33,71,True,Retained,In Progress,4,93.75,0.24,10.7,-3.9,75.99,98.62,False,False,False,True
961,Christopher,Williams,gregorymoreno@example.net,Engineering,Active,2025-09-27,2025,2.95,2.95,1,8,Warning,fa5aa124-3ba7-4bab-8a6a-6eee23789d4f,STEM Innovation Grant,Merit,6684.15,2024-05-25,2024-2025,False,2.52,0,3,11326.29,4530.52,0,0,0,3775.43,6684.15,55761.83,28.32,31761.22,False,3,3.86,2.95,-0.91,True,28,106,True,Retained,In Progress,4,88.23,-0.07,5.52,5.68,11326.29,64.03,False,False,True,True
9406,Kevin,Gardner,dustin79@example.org,Business,Active,2024-12-06,2024,3.63,3.63,46,7,Good,1648cba8-4b69-4936-8a05-945efdf14b66,Dean's Scholarship,Need-Based,5528.45,2024-08-16,2024-2025,True,2.51,1,2,12021.71,0,3606.51,0,0,6010.86,5528.45,52893.79,30.05,46763.06,True,6,3.1,3.63,0.53,True,15,116,True,Retained,In Progress,2,89.84,0.15,5.36,5.93,261.34,74.46,False,False,True,True
4063,Dan,Pruitt,katie20@example.com,Computer Science,Active,2025-11-11,2025,3.77,3.77,66,6,Good,5e4ef4f9-4212-4397-9ba2-d25f402c02aa,Dean's Scholarship,Need-Based,10608.27,2024-11-30,2024-2025,False,3.15,1,3,15146.27,0,4543.88,0,0,5048.76,10608.27,48890.55,37.87,32153.32,False,3,3.37,3.77,0.4,True,20,49,True,Retained,In Progress,6,89.16,0.41,5.98,5.8,229.49,76.42,False,True,True,True
270,Angela,Huerta,smithsarah@example.net,Economics,Active,2025-05-25,2025,3.12,3.12,46,2,Good,009d5ed7-48e2-47a6-b5e7-7e0542d1e0df,Athletic Excellence,Departmental,8119.16,2023-02-27,2023-2024,True,3.07,1,1,16076.26,0,0,0,4822.88,16076.26,8119.16,39318.26,40.19,42277.72,True,3,3.73,3.12,-0.61,True,27,96,True,Retained,In Progress,1,92.4,-0.27,13.24,9.73,349.48,98.83,False,False,True,True
8640,David,Reeves,theresagarrett@example.net,Computer Science,Graduated,2023-05-03,2023,3.91,3.91,39,2,Good,65fd675b-4f76-4808-ba2b-d1e1d4db3dc3,Dean's Scholarship,Athletic,7516.91,2024-07-07,2024-2025,False,2.58,3,3,8431.28,0,0,4215.64,0,2810.43,7516.91,31796.82,21.08,32482.68,False,2,3.43,3.91,0.48,True,33,95,False,Not Retained,Graduated,4,91.74,-0.18,13.86,4.6,216.19,88.91,False,True,False,True
1249,Cassandra,Lang,xshaw@example.com,English,Active,2024-07-30,2024,3.32,3.32,17,6,Good,4e6f501d-ffdb-4ab5-bd31-8ca2db059ca7,First Generation Grant,Athletic,9383.83,2024-01-12,2024-2025,False,3.1,3,3,21576.62,0,0,10788.31,0,7192.21,9383.83,55415.93,53.94,47761.04,False,2,3.52,3.32,-0.2,True,24,114,True,Retained,In Progress,6,92.23,0.41,9.85,5.65,1269.21,60.11,False,False,False,True
9805,Brittany,Hess,laura31@example.org,Physics,Active,2024-11-25,2024,3.53,3.53,119,8,Good,afb8705c-bdc8-4c07-b4e7-fef19c2967ec,STEM Innovation Grant,Athletic,2146.76,2024-01-25,2024-2025,False,2.93,3,3,2805.0,0,0,1402.5,0,935.0,2146.76,25131.77,7.01,13658.71,False,4,3.98,3.53,-0.45,True,15,81,True,Retained,In Progress,5,96.3,-0.04,6.25,7.85,23.57,50.46,False,False,True,True
1381,Dawn,Phillips,raymonddominguez@example.org,Physics,Active,2024-01-25,2024,3.76,3.76,94,7,Good,c880447c-18bd-478a-a7e8-77d2648bc00b,Dean's Scholarship,Departmental,12659.27,2024-12-15,2024-2025,False,2.57,3,3,14724.1,0,0,0,4417.23,4908.03,12659.27,23862.52,36.81,31144.59,False,6,3.12,3.76,0.64,True,13,114,True,Retained,In Progress,7,87.4,-0.13,11.44,-2.23,156.64,53.67,False,True,True,True
335,Allen,Mills,mserrano@example.org,Computer Science,Active,2022-07-28,2022,2.79,2.79,104,2,Warning,83440db7-b812-446d-80db-2f44541cd8ed,Dean's Scholarship,Merit,2407.16,2023-06-17,2023-2024,False,2.6,2,1,4045.78,1618.31,0,0,0,4045.78,2407.16,23342.28,10.11,23762.24,False,1,3.73,2.79,-0.94,True,13,118,True,Retained,In Progress,5,95.79,0.25,9.43,-4.95,38.9,64.23,False,False,True,True
8033,Lauren,Hudson,gabriel40@example.com,English,Active,2023-04-05,2023,3.65,3.65,19,3,Good,71d6c5ad-9ebe-46f0-88a5-5b6a0a2b903f,Dean's Scholarship,Athletic,5925.66,2023-05-24,2023-2024,True,2.6,0,1,10033.59,0,0,5016.8,0,10033.59,5925.66,38210.21,25.08,46665.06,False,3,3.57,3.65,0.08,True,30,40,True,Retained,In Progress,8,86.84,0.47,1.09,1.83,528.08,89.72,False,False,False,True
4495,Mary,Richards,carol26@example.org,Physics,Active,2024-04-13,2024,3.5,3.5,88,5,Good,ddef9c61-5d14-4e4f-b901-4fcdec256317,Dean's Scholarship,Merit,4624.88,2023-12-24,2023-2024,True,2.81,3,3,11349.12,4539.65,0,0,0,3783.04,4624.88,58335.92,28.37,28773.11,True,6,3.45,3.5,0.05,True,21,58,True,Retained,In Progress,2,95.53,0.49,13.14,-4.84,128.97,50.42,False,False,True,True
7527,Adam,Paul,lynchkristy@example.org,Mathematics,Graduated,2022-07-25,2022,3.53,3.53,0,8,Good,2416f1fe-6845-46cd-a7c5-3a2d553659df,Dean's Scholarship,Departmental,5019.74,2023-04-02,2023-2024,False,2.6,1,2,11124.77,0,0,0,3337.43,5562.39,5019.74,26154.71,27.81,20944.79,False,2,3.54,3.53,-0.01,True,28,105,False,Not Retained,Graduated,7,85.91,-0.26,6.89,2.9,11124.77,53.09,False,False,True,True
7498,Carmen,Shelton,pruittbianca@example.com,Physics,Graduated,2025-03-23,2025,3.21,3.21,78,3,Good,a81d6458-e4b9-405b-b492-e47b6b7a7d78,Leadership Scholarship,Need-Based,7169.48,2023-06-10,2023-2024,False,3.37,3,3,16995.65,0,5098.69,0,0,5665.22,7169.48,26069.85,42.49,38813.93,True,1,3.97,3.21,-0.76,True,38,120,False,Not Retained,Graduated,4,93.99,-0.21,7.96,8.91,217.89,57.98,False,False,True,True
5591,Dustin,Edwards,mary81@example.org,Mathematics,On Leave,2024-12-01,2024,2.06,2.06,58,4,Warning,d9333d46-8dda-4b61-904e-8f031459fd1e,Community Service Award,Need-Based,3966.53,2024-11-27,2024-2025,False,2.69,3,3,4609.06,0,1382.72,0,0,1536.35,3966.53,48169.88,11.52,46287.34,False,5,3.71,2.06,-1.65,False,26,117,False,Not Retained,Graduated,4,86.16,0.41,12.09,6.44,79.47,75.66,True,False,True,False
7724,Robert,Brown,robert27@example.org,English,Graduated,2024-06-17,2024,2.39,2.39,112,4,Warning,4a8bcd29-7f88-41c8-bc29-33f1e4a401da,Athletic Excellence,Athletic,3557.99,2023-08-20,2023-2024,False,3.37,1,2,7729.54,0,0,3864.77,0,3864.77,3557.99,51551.36,19.32,49528.15,True,5,3.05,2.39,-0.66,False,28,56,False,Not Retained,Graduated,5,89.62,-0.07,1.75,8.08,69.01,54.24,True,False,False,False
3323,Spencer,Adams,jasonkaiser@example.com,Business,Graduated,2025-03-16,2025,2.77,2.77,18,5,Warning,91d5ca4c-4efd-43e3-a09a-82132ffb65b1,Community Service Award,Need-Based,6327.23,2024-03-25,2024-2025,True,3.04,1,3,9074.76,0,2722.43,0,0,3024.92,6327.23,25369.95,22.69,25573.81,False,6,3.0,2.77,-0.23,True,17,98,False,Not Retained,Graduated,7,96.2,-0.24,6.42,-3.62,504.15,73.2,False,False,True,True
9610,Sarah,Hancock,audreylane@example.net,Mathematics,Active,2022-12-01,2022,3.39,3.39,13,7,Good,4e19c149-ceda-4cf9-ab86-74931663edb5,First Generation Grant,Departmental,13470.08,2024-06-07,2024-2025,True,3.46,2,3,29197.67,0,0,0,8759.3,9732.56,13470.08,34409.59,72.99,29734.58,False,5,3.92,3.39,-0.53,True,18,48,True,Retained,In Progress,4,89.19,-0.11,1.43,-1.02,2245.97,53.03,False,False,False,True
281,Mary,Webb,heatherthompson@example.org,Engineering,Graduated,2025-10-13,2025,3.05,3.05,92,6,Good,94ee2899-add4-43dd-afd9-0d9bbee0ac2c,Athletic Excellence,Departmental,5335.74,2024-09-03,2024-2025,False,2.51,1,3,6880.04,0,0,0,2064.01,2293.35,5335.74,48446.56,17.2,49466.69,False,6,3.54,3.05,-0.49,True,36,44,False,Not Retained,Graduated,1,96.55,-0.08,13.41,7.75,74.78,78.98,False,False,True,True
4213,Courtney,Morgan,osnow@example.org,Business,Active,2022-10-20,2022,2.52,2.52,101,6,Warning,f4ed59be-e5a1-4918-af11-9fadff44c200,Athletic Excellence,Need-Based,1344.64,2024-01-07,2024-2025,False,3.38,1,3,1608.57,0,482.57,0,0,536.19,1344.64,38330.19,4.02,10718.99,True,4,3.55,2.52,-1.03,True,12,113,True,Retained,In Progress,4,87.57,0.44,3.7,4.95,15.93,83.41,False,False,True,True
7072,Steven,Campbell,halldawn@example.com,Business,Active,2022-10-30,2022,3.73,3.73,82,7,Good,cb6d42fa-3497-49dd-89df-07de0571d86d,Diversity Scholarship,Athletic,9046.74,2024-01-17,2024-2025,False,3.34,3,2,10137.07,0,0,5068.54,0,5068.54,9046.74,53455.46,25.34,20527.63,False,2,3.18,3.73,0.55,True,20,45,True,Retained,In Progress,8,87.09,-0.06,8.62,-1.81,123.62,87.06,False,True,True,True
6218,Miranda,Campbell,scottpetersen@example.net,Computer Science,Graduated,2023-05-27,2023,2.33,2.33,16,6,Warning,33d578ca-cc34-4c21-9b46-263378705092,Dean's Scholarship,Departmental,8388.72,2024-05-01,2024-2025,False,2.54,2,2,9104.28,0,0,0,2731.28,4552.14,8388.72,33831.77,22.76,46262.14,False,1,3.95,2.33,-1.62,False,19,57,False,Not Retained,Graduated,5,92.49,-0.07,7.63,-4.86,569.02,88.53,True,False,False,False
6255,Michael,Dawson,jacobwiggins@example.net,Business,Active,2023-09-23,2023,3.64,3.64,49,4,Good,2f6d8a8e-ac7e-4eb8-9c45-c4e95195903f,STEM Innovation Grant,Departmental,4233.26,2024-03-27,2024-2025,True,2.69,3,1,4478.16,0,0,0,1343.45,4478.16,4233.26,50249.41,11.2,21613.61,True,5,3.11,3.64,0.53,True,20,65,True,Retained,In Progress,8,96.86,0.27,1.71,-3.54,91.39,79.44,False,False,False,True
988,Felicia,Allen,rubioashley@example.com,English,Graduated,2024-11-22,2024,2.27,2.27,89,7,Warning,611f8cee-3a4c-4dad-a5f8-7ef6f23790ef,Leadership Scholarship,Need-Based,3845.79,2023-08-13,2023-2024,True,2.53,0,2,4067.4,0,1220.22,0,0,2033.7,3845.79,51558.54,10.17,11668.28,False,1,3.06,2.27,-0.79,False,40,42,False,Not Retained,Graduated,2,85.68,0.21,14.99,-1.53,45.7,83.74,True,False,True,False
8602,Angela,Hartman,mark14@example.org,Psychology,Active,2024-08-26,2024,2.27,2.27,92,7,Warning,245406a0-fa8f-4e20-b819-a6334656bb25,Presidential Scholarship,Departmental,11033.31,2023-01-29,2023-2024,False,3.28,2,1,19198.16,0,0,0,5759.45,19198.16,11033.31,40402.38,48.0,23676.24,False,4,3.65,2.27,-1.38,False,26,117,True,Retained,In Progress,5,86.05,0.28,13.46,-2.4,208.68,83.0,True,False,True,False
258,James,Gonzalez,marie35@example.net,Biology,Active,2022-06-20,2022,3.93,3.93,115,6,Good,5af65764-59bf-4d3c-80ba-7eaf4b06b3d5,Presidential Scholarship,Need-Based,1795.57,2023-12-09,2023-2024,False,2.5,0,3,2958.3,0,887.49,0,0,986.1,1795.57,51584.12,7.4,19034.08,True,4,3.09,3.93,0.84,True,21,33,True,Retained,In Progress,8,89.42,0.02,14.52,9.59,25.72,68.81,False,True,False,True
203,Samantha,Ponce,daniellegarcia@example.com,Psychology,Active,2024-06-14,2024,2.4,2.4,101,5,Warning,30e82e5a-bd37-4270-a211-e8e28c6321b2,Community Service Award,Departmental,7505.74,2024-05-19,2024-2025,True,2.71,1,2,8392.86,0,0,0,2517.86,4196.43,7505.74,39743.83,20.98,33486.96,False,4,3.54,2.4,-1.14,False,22,30,True,Retained,In Progress,8,87.35,-0.14,5.32,0.06,83.1,79.44,True,False,True,False
8459,Matthew,Carlson,kcox@example.com,Business,Active,2022-12-29,2022,3.38,3.38,63,4,Good,deba92f2-b81d-445e-81fa-3d4f12bc8949,Diversity Scholarship,Departmental,6331.08,2023-04-29,2023-2024,False,2.98,1,2,10373.2,0,0,0,3111.96,5186.6,6331.08,38228.44,25.93,36169.34,False,1,3.51,3.38,-0.13,True,33,48,True,Retained,In Progress,1,86.05,-0.18,5.62,-1.32,164.65,95.09,False,False,False,True
1442,Bailey,Owen,robertmcdonald@example.net,Business,Graduated,2024-08-09,2024,2.75,2.75,93,7,Warning,cc681c0d-0e8a-4f97-9c9c-21549b856753,Leadership Scholarship,Need-Based,9294.3,2023-12-02,2023-2024,True,3.22,0,1,11902.51,0,3570.75,0,0,11902.51,9294.3,53252.45,29.76,36894.58,False,2,3.47,2.75,-0.72,True,12,93,False,Not Retained,Graduated,1,90.25,-0.19,11.44,-4.49,127.98,58.53,False,False,False,True
8974,Dale,Arnold,haynesamy@example.com,Mathematics,Active,2023-07-11,2023,3.13,3.13,108,7,Good,f01fb998-3bbf-4691-a000-5324302725ea,Community Service Award,Merit,3488.93,2024-12-26,2024-2025,False,2.97,0,1,7973.03,3189.21,0,0,0,7973.03,3488.93,49698.43,19.93,20511.53,False,4,3.92,3.13,-0.79,True,17,75,True,Retained,In Progress,6,97.23,-0.07,1.48,7.9,73.82,50.68,False,False,True,True
3858,Joshua,Clark,smithbilly@example.net,Psychology,Graduated,2022-03-26,2022,3.46,3.46,105,6,Good,dd77edb4-d0ca-4989-a727-eb9933047a89,Diversity Scholarship,Departmental,10116.56,2024-10-06,2024-2025,True,3.46,3,3,15215.42,0,0,0,4564.62,5071.81,10116.56,34234.6,38.04,17883.67,False,3,3.56,3.46,-0.1,True,28,36,False,Not Retained,Graduated,7,96.27,-0.23,12.27,0.67,144.91,99.65,False,False,False,True
1926,Kimberly,Vang,heidijames@example.net,Biology,Active,2025-06-03,2025,2.75,2.75,30,7,Warning,05618cc1-d554-45be-83d1-61bf1dc27ecf,Athletic Excellence,Need-Based,4729.97,2024-04-18,2024-2025,False,2.81,1,2,6337.76,0,1901.33,0,0,3168.88,4729.97,37114.06,15.84,22230.51,True,1,3.7,2.75,-0.95,True,37,105,True,Retained,In Progress,8,92.66,-0.23,8.45,-4.74,211.26,99.48,False,False,True,True
513,Johnathan,Gilbert,michaela01@example.net,Mathematics,Active,2025-03-06,2025,3.55,3.55,96,8,Good,a09fd36e-270e-4b6a-b7a4-f1b4d14e5321,Athletic Excellence,Merit,7441.23,2023-02-22,2023-2024,True,2.93,1,3,8430.39,3372.16,0,0,0,2810.13,7441.23,27070.98,21.08,22217.14,True,3,3.12,3.55,0.43,True,32,114,True,Retained,In Progress,4,95.79,0.5,1.83,4.57,87.82,54.35,False,False,True,True
7818,Christine,Burke,emyers@example.com,Mathematics,Graduated,2022-08-10,2022,3.87,3.87,22,7,Good,573d8a7e-ef54-4b44-aad1-36bc4d33624f,Athletic Excellence,Athletic,12316.5,2023-08-15,2023-2024,False,3.27,3,3,25422.7,0,0,12711.35,0,8474.23,12316.5,42735.36,63.56,31348.08,False,4,3.45,3.87,0.42,True,19,49,False,Not Retained,Graduated,5,90.84,0.07,13.01,9.45,1155.58,63.92,False,True,True,True
1120,Amanda,Williams,marksjohn@example.org,Mathematics,On Leave,2025-04-10,2025,2.61,2.61,95,4,Warning,d571b9fd-3a0b-4d3d-8e30-e506d2e886ef,STEM Innovation Grant,Athletic,9282.64,2023-03-19,2023-2024,True,2.76,0,1,13088.07,0,0,6544.03,0,13088.07,9282.64,38631.79,32.72,10408.95,True,6,3.44,2.61,-0.83,True,30,67,False,Not Retained,Graduated,4,89.73,0.36,8.33,2.42,137.77,70.41,False,False,False,True
8356,Amber,Sellers,ecrawford@example.com,Economics,Active,2025-12-19,2025,3.02,3.02,53,3,Good,143b0e53-bc3c-4dfa-88f0-4ccf78785acd,First Generation Grant,Need-Based,9774.05,2024-12-14,2024-2025,True,3.13,0,2,13170.93,0,3951.28,0,0,6585.47,9774.05,27391.07,32.93,11437.53,True,5,3.04,3.02,-0.02,True,40,106,True,Retained,In Progress,6,92.1,-0.22,9.92,-1.03,248.51,63.76,False,False,False,True
5865,Linda,Gutierrez,brewerdawn@example.net,English,Active,2025-06-20,2025,3.73,3.73,78,5,Good,c075667c-86d1-4c3a-af8e-6fbfee8abf50,First Generation Grant,Merit,5162.47,2024-07-30,2024-2025,False,2.55,0,1,8195.46,3278.18,0,0,0,8195.46,5162.47,30171.63,20.49,14780.51,False,6,3.09,3.73,0.64,True,24,65,True,Retained,In Progress,5,87.21,0.41,5.21,8.31,105.07,62.34,False,True,False,True
2460,Patrick,Smith,barnesandrew@example.net,Business,On Leave,2024-05-29,2024,3.43,3.43,18,8,Good,9ef85b52-4c18-4520-bf3e-7505feb38cdc,Diversity Scholarship,Athletic,4799.65,2023-06-30,2023-2024,True,3.01,2,2,7834.16,0,0,3917.08,0,3917.08,4799.65,27681.33,19.59,35928.07,False,3,3.92,3.43,-0.49,True,21,41,False,Not Retained,Graduated,7,90.54,0.0,3.7,0.75,435.23,99.47,False,False,True,True
2975,Paul,Bennett,ewatkins@example.org,Business,Active,2025-05-29,2025,3.28,3.28,54,6,Good,5834d46d-05ae-4e84-83f3-1b17f138ee02,STEM Innovation Grant,Departmental,3144.27,2024-04-15,2024-2025,False,2.81,3,1,3199.06,0,0,0,959.72,3199.06,3144.27,46113.03,8.0,39544.54,False,1,3.42,3.28,-0.14,True,11,30,True,Retained,In Progress,6,93.05,-0.03,12.78,5.13,59.24,67.25,False,False,True,True
974,Robert,Rogers,mitchelleric@example.net,Physics,Active,2023-03-29,2023,3.14,3.14,108,5,Good,61575e49-31dd-44f7-a7e6-846c3c788b48,Leadership Scholarship,Need-Based,2572.19,2024-07-27,2024-2025,True,2.66,2,1,3418.83,0,1025.65,0,0,3418.83,2572.19,29906.54,8.55,25451.36,True,6,3.61,3.14,-0.47,True,13,73,True,Retained,In Progress,7,88.06,-0.18,1.99,-4.24,31.66,55.11,False,False,True,True
7982,David,Serrano,claire19@example.org,Physics,Active,2023-04-03,2023,3.75,3.75,3,3,Good,b8ae947c-29f3-4821-a07c-9f4796cc48a9,Diversity Scholarship,Merit,1713.7,2023-03-01,2023-2024,True,3.22,1,2,4170.36,1668.15,0,0,0,2085.18,1713.7,51868.48,10.43,33768.51,False,5,3.62,3.75,0.13,True,38,91,True,Retained,In Progress,6,86.7,0.47,8.85,5.66,1390.12,77.6,False,True,True,True
9849,Kathryn,Thompson,johngarcia@example.org,Mathematics,Active,2025-03-31,2025,2.33,2.33,9,6,Warning,98457522-6171-434d-8803-fa6b3c5202fe,STEM Innovation Grant,Athletic,11650.3,2023-08-20,2023-2024,True,3.07,1,1,22658.17,0,0,11329.09,0,22658.17,11650.3,27964.62,56.65,46708.79,False,5,3.94,2.33,-1.61,False,32,64,True,Retained,In Progress,1,86.61,0.07,4.63,6.06,2517.57,92.02,True,False,True,False
171,Margaret,Duncan,shawrachel@example.org,Engineering,Active,2023-04-28,2023,3.44,3.44,5,5,Good,134bd1d4-8d7d-4667-85e6-a446f42d25ad,Leadership Scholarship,Athletic,10770.37,2023-05-25,2023-2024,False,2.97,2,3,18741.3,0,0,9370.65,0,6247.1,10770.37,50648.81,46.85,14478.81,True,6,3.05,3.44,0.39,True,31,57,True,Retained,In Progress,1,92.56,0.03,5.22,-3.72,3748.26,62.26,False,False,True,True
1793,Kari,Friedman,joe99@example.net,Business,Graduated,2025-12-01,2025,2.25,2.25,119,6,Warning,e24b0fd8-358f-422d-b3f1-cb39ef6c6d2d,Leadership Scholarship,Athletic,6974.87,2024-12-29,2024-2025,False,3.02,1,1,11157.33,0,0,5578.66,0,11157.33,6974.87,50542.85,27.89,42275.81,True,1,3.27,2.25,-1.02,False,17,98,False,Not Retained,Graduated,8,94.85,-0.16,0.13,0.77,93.76,89.26,True,False,False,False
6551,Erica,Hoffman,melissacarr@example.org,Engineering,Active,2024-07-10,2024,2.07,2.07,22,8,Warning,2780af77-2639-4eb8-9f59-8ec02b5d7a80,First Generation Grant,Departmental,13960.41,2023-06-14,2023-2024,False,2.73,2,2,31134.4,0,0,0,9340.32,15567.2,13960.41,33000.43,77.84,48689.41,False,5,3.25,2.07,-1.18,False,23,31,True,Retained,In Progress,5,85.39,-0.1,8.68,7.85,1415.2,88.6,True,False,False,False
